,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
339,TXN_2889622,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-01,11
340,TXN_6849113,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-07-14,7
341,TXN_2265316,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-12-29,12
342,TXN_9472241,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-30,6
344,TXN_4473352,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-11-16,11
345,TXN_2814363,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-07-02,7
346,TXN_1846004,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-21,5
347,TXN_7140471,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-05-25,5
348,TXN_3119542,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-31,10
349,TXN_7773968,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-24,2
350,TXN_9081088,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-27,2
351,TXN_8559167,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-12-09,12
352,TXN_1130191,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-04-06,4
353,TXN_5215451,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-02,11
354,TXN_1040764,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-07-27,7
355,TXN_5457133,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-03,3
356,TXN_8365478,Juice,3.0,4.0,12.0,Cash,Takeaway,2023-02-06,2
357,TXN_2100697,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-19,9
358,TXN_7676968,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-02-21,2
359,TXN_5726998,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-12,8
360,TXN_4134594,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-27,9
361,TXN_5079340,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-18,8
362,TXN_8276635,Juice,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-16,12
363,TXN_1380601,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-11,3
364,TXN_3959152,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-05-21,5
365,TXN_7776739,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-02-23,2
366,TXN_7569615,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-06-07,6
367,TXN_8703771,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-12,5
368,TXN_2052395,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-06,7
369,TXN_9421441,Juice,2.0,4.0,8.0,Cash,Takeaway,2023-06-20,6
370,TXN_9065402,Juice,1.0,5.0,5.0,Cash,Takeaway,2023-12-22,12
372,TXN_2635532,Juice,4.0,4.0,16.0,Cash,Takeaway,2023-01-14,1
373,TXN_8256593,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-09,8
374,TXN_9271457,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27,2
375,TXN_5392603,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-14,5
376,TXN_6319728,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-07-18,7
377,TXN_9263299,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-08,10
378,TXN_2301505,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-03-21,3
379,TXN_5895177,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-08-16,8
381,TXN_8147357,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-20,4
382,TXN_1436343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-26,11
383,TXN_2214698,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-10-10,10
384,TXN_7480234,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-05-10,5
385,TXN_3283097,Juice,5.0,2.0,10.0,Cash,Takeaway,2023-02-28,2
386,TXN_2633602,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-02,2
387,TXN_3093219,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-01-28,1
388,TXN_3515730,Juice,1.0,1.0,1.0,Credit Card,Takeaway,2023-08-14,8
390,TXN_4010658,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-09-26,9
391,TXN_1454467,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-15,3
392,TXN_2598728,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-01-13,1
393,TXN_3390285,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-02-06,2
394,TXN_8224079,Cookie,5.0,1.0,5.0,Cash,In-store,2023-10-16,10
395,TXN_1916339,Cake,1.0,3.0,3.0,Cash,In-store,2023-07-15,7
396,TXN_8611035,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-28,5
397,TXN_3595735,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-26,3
398,TXN_4884822,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-04-23,4
399,TXN_3668051,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-17,11
400,TXN_6169633,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-12-20,12
401,TXN_3884811,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-10,6
402,TXN_7050740,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-07-12,7
404,TXN_4518102,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-08,2
405,TXN_5939055,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-10-21,10
406,TXN_7809183,Juice,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-08,9
407,TXN_6071202,Juice,1.0,1.0,1.0,Cash,In-store,2023-06-07,6
408,TXN_8158496,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-06-19,6
409,TXN_2726848,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-11,9
410,TXN_3666858,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-12-27,12
411,TXN_5499915,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-01,2
412,TXN_4660753,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-10-04,10
414,TXN_1564754,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-14,3
415,TXN_1824506,Cake,1.0,3.0,3.0,Cash,In-store,2023-03-02,3
417,TXN_3677592,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-05-29,5
418,TXN_1002457,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-29,9
419,TXN_8056263,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-04-20,4
420,TXN_4732351,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-22,4
421,TXN_8049191,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-07-31,7
422,TXN_4980036,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-05,1
423,TXN_3022839,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25,8
424,TXN_7701070,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-07-28,7
425,TXN_8048037,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-31,3
427,TXN_4444463,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-16,5
428,TXN_1887522,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-20,2
429,TXN_6908953,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-12-08,12
430,TXN_4759769,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-08-03,8
431,TXN_2254479,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-03,8
432,TXN_7555408,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-06-06,6
433,TXN_6857943,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-08,1
435,TXN_9552845,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-18,2
436,TXN_6769465,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-13,6
438,TXN_3871837,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-12-15,12
439,TXN_3656762,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-31,7
440,TXN_4980282,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-22,10
442,TXN_4355728,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-03-06,3
443,TXN_2508476,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-04-14,4
445,TXN_8209125,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-30,1
446,TXN_1751164,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-09-11,9
447,TXN_3730415,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-09,4
448,TXN_4134253,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-07,10
449,TXN_3256497,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-20,8
450,TXN_8763180,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-16,4
451,TXN_3219175,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-23,2
452,TXN_6234872,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-23,12
453,TXN_7919440,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-08-19,8
454,TXN_7558641,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-22,12
455,TXN_9940220,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-05,3
457,TXN_2130483,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-25,11
458,TXN_1972584,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-10,7
459,TXN_3150792,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-07-02,7
460,TXN_2980008,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-17,11
461,TXN_5511805,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-06-03,6
462,TXN_7292548,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-24,3
463,TXN_2169664,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-07-23,7
464,TXN_3234877,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-07-29,7
465,TXN_6368719,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-03,1
466,TXN_8852585,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-05,1
467,TXN_9201010,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-03-15,3
469,TXN_2873990,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-03-12,3
470,TXN_3088796,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-16,8
471,TXN_3414935,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-08-03,8
472,TXN_3607652,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-05,6
473,TXN_8502094,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-21,3
474,TXN_9068244,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-19,10
475,TXN_2696664,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-01-07,1
476,TXN_7661609,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-11-29,11
477,TXN_7633490,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-27,10
478,TXN_9292230,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-07-14,7
479,TXN_1664665,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-05-21,5
480,TXN_5081978,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-10-19,10
481,TXN_7314409,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-08-06,8
482,TXN_4573576,Juice,2.0,3.0,6.0,Cash,In-store,2023-07-05,7
484,TXN_8006668,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-22,12
486,TXN_4369043,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-25,3
487,TXN_3560062,Cookie,1.0,1.0,1.0,Cash,In-store,2023-03-20,3
488,TXN_4769307,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-12-24,12
489,TXN_7270652,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-05-14,5
490,TXN_4991815,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-11-06,11
491,TXN_6360132,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-16,9
492,TXN_8199829,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-07-29,7
493,TXN_9166449,Juice,4.0,1.0,4.0,Credit Card,Takeaway,2023-07-31,7
494,TXN_7864939,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-19,8
495,TXN_2640701,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-05-07,5
496,TXN_3740963,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-22,1
497,TXN_8101633,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-08-10,8
498,TXN_6063966,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-24,10
499,TXN_3779640,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-16,5
500,TXN_8278833,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-02-26,2
501,TXN_8778598,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-09-02,9
502,TXN_7550103,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-19,1
503,TXN_3664656,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-08-13,8
504,TXN_7296560,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-20,10
505,TXN_8136881,Salad,3.0,5.0,15.0,Cash,In-store,2023-08-28,8
506,TXN_3981449,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-21,6
507,TXN_5427506,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-09-15,9
508,TXN_2641386,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-03-25,3
510,TXN_4033802,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-03-02,3
511,TXN_7752124,Juice,3.0,4.0,12.0,Credit Card,Takeaway,2023-12-09,12
514,TXN_8259257,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-12-13,12
515,TXN_4183823,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-03-28,3
516,TXN_2239041,Juice,4.0,1.5,6.0,Credit Card,In-store,2023-10-24,10
517,TXN_4696439,Cookie,1.0,1.0,1.0,Cash,In-store,2023-05-27,5
518,TXN_8826983,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-01-14,1
519,TXN_8267034,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-20,6
520,TXN_1959334,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-06-29,6
521,TXN_6842808,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-10-22,10
522,TXN_2947822,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-27,10
523,TXN_5531712,Juice,2.0,1.5,3.0,Cash,Takeaway,2023-01-09,1
524,TXN_2148838,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-05,8
525,TXN_1330506,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-11-10,11
527,TXN_8957369,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-10-18,10
528,TXN_9340653,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-10-19,10
529,TXN_2493446,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-19,5
530,TXN_4538354,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-21,4
531,TXN_7098730,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-11-10,11
532,TXN_7533411,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-11-09,11
533,TXN_2690314,Tea,5.0,1.5,7.5,Cash,In-store,2023-08-10,8
534,TXN_8171171,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-05-13,5
536,TXN_2968827,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-09-14,9
537,TXN_4546375,Juice,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-20,2
538,TXN_1387401,Cookie,4.0,1.0,4.0,Cash,In-store,2023-10-19,10
539,TXN_6727029,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-07-07,7
540,TXN_3917193,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-17,11
541,TXN_8518516,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-16,8
542,TXN_2062854,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-01,12
543,TXN_4075863,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-05-21,5
544,TXN_5624860,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-08-22,8
546,TXN_6669417,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-01-03,1
547,TXN_7837381,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-17,7
548,TXN_1725926,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-23,12
549,TXN_3403173,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-06-24,6
552,TXN_4059912,Juice,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-21,4
553,TXN_3381656,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-10-26,10
554,TXN_9956154,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-05-11,5
555,TXN_7110444,Juice,4.0,5.0,20.0,Cash,Takeaway,2023-12-07,12
556,TXN_6250692,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-09-01,9
557,TXN_1183995,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-03-28,3
558,TXN_9452225,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-02-26,2
559,TXN_9113574,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-01-04,1
560,TXN_5813015,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-10-07,10
561,TXN_3213035,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-05-21,5
563,TXN_7578769,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-30,1
564,TXN_3515664,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-09-25,9
565,TXN_6209258,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-06,3
566,TXN_8594004,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-25,2
567,TXN_6422433,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-09,5
568,TXN_2865033,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-03,8
569,TXN_5547519,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-05-13,5
570,TXN_2392263,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-02-08,2
572,TXN_4669664,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-12-21,12
573,TXN_9470612,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-04-30,4
576,TXN_8320245,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-04-09,4
577,TXN_5904646,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-26,3
578,TXN_4498526,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-20,6
580,TXN_5209585,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-12,8
581,TXN_2213556,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-30,5
582,TXN_3826038,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-10-20,10
583,TXN_7596587,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-02-08,2
584,TXN_7380277,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-24,4
585,TXN_1353479,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-09-20,9
586,TXN_6054137,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-05-09,5
587,TXN_7609853,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-04-22,4
588,TXN_9266394,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-07-12,7
589,TXN_5448157,Juice,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-11,1
592,TXN_6152588,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-11-21,11
593,TXN_6569656,Juice,5.0,1.0,5.0,Cash,Takeaway,2023-02-28,2
594,TXN_2156206,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-02-04,2
595,TXN_3142258,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-11-03,11
596,TXN_5739806,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-18,9
597,TXN_9228978,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-09,2
598,TXN_5897205,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-06-10,6
599,TXN_1556652,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-06,4
600,TXN_8608765,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-09-02,9
602,TXN_7353972,Juice,4.0,3.0,12.0,Cash,In-store,2023-02-02,2
603,TXN_1124753,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-10-19,10
604,TXN_9410981,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-07,2
606,TXN_7611120,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-30,3
607,TXN_2106959,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-09-05,9
608,TXN_2237115,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-01-13,1
609,TXN_6836137,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-08-30,8
610,TXN_6316959,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-10,11
611,TXN_2265984,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-10-18,10
612,TXN_6352917,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-05-05,5
613,TXN_9564123,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-03-23,3
615,TXN_1123138,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-10,2
616,TXN_9212503,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-10-08,10
617,TXN_1921262,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-24,11
618,TXN_1259824,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-04-29,4
620,TXN_2806243,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-14,1
621,TXN_9759896,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-12-02,12
622,TXN_7560807,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-04-16,4
623,TXN_3286932,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-07-11,7
624,TXN_3481470,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-12-24,12
625,TXN_9907327,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-10-07,10
626,TXN_3469469,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-10-25,10
627,TXN_2681833,Juice,3.0,1.0,3.0,Digital Wallet,In-store,2023-10-05,10
628,TXN_3179966,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-27,5
630,TXN_3629351,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-21,7
631,TXN_3142836,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-11-01,11
632,TXN_4998786,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-25,10
634,TXN_6904590,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-02-19,2
635,TXN_2126408,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-19,10
636,TXN_8664315,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-08-14,8
637,TXN_8958593,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-08,7
638,TXN_2383598,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-09-19,9
639,TXN_2211685,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-06-06,6
640,TXN_1503602,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-12-16,12
641,TXN_2962976,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-03-17,3
642,TXN_8716752,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-12-05,12
644,TXN_5933480,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-04,9
645,TXN_8255965,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-16,11
646,TXN_4364091,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-14,4
647,TXN_9203920,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-01,11
649,TXN_6721531,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-03-06,3
650,TXN_5447508,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-28,6
651,TXN_5686113,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-09,9
652,TXN_9239779,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-01-09,1
653,TXN_9265319,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-11-15,11
654,TXN_9265313,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-10-01,10
655,TXN_3397609,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-22,7
656,TXN_9347203,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-15,4
657,TXN_2132186,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-01,2
658,TXN_3383926,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-07-08,7
659,TXN_6905718,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-02-20,2
660,TXN_3130548,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-21,8
661,TXN_9356512,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-06-06,6
662,TXN_7993951,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-12-14,12
663,TXN_6362093,Juice,3.0,2.0,6.0,Credit Card,Takeaway,2023-03-19,3
664,TXN_4876440,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-07-01,7
665,TXN_9323513,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-04,5
666,TXN_9097641,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-16,12
667,TXN_1775884,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-08,10
668,TXN_8536115,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-07-11,7
669,TXN_8032010,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-06-14,6
670,TXN_2915281,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-01,7
671,TXN_3468006,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-28,7
672,TXN_7604541,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-16,4
674,TXN_9238689,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-09,3
675,TXN_2601689,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-14,1
